"id","area","size","alg8"
48077,"Clay County",131,0.106
48181,"Grayson County",1335,0.182
48015,"Austin County",450,0.154
48275,"Knox County",33,0
48373,"Polk County",528,0.125
48227,"Howard County",429,0.091
48031,"Blanco County",139,0.32
48231,"Hunt County",1116,0.142
48349,"Navarro County",707,0.21
48469,"Victoria County",1092,0.104
48481,"Wharton County",664,0.196
48147,"Fannin County",399,0.185
48295,"Lipscomb County",54,0.216
48033,"Borden County",22,0
48233,"Hutchinson County",295,0.302
48369,"Parmer County",180,0.055
48337,"Montague County",245,0.072
48271,"Kinney County",55,0.235
48307,"McCulloch County",114,0
48429,"Stephens County",113,0.124
48395,"Robertson County",212,0.192
48477,"Washington County",390,0.139
48361,"Orange County",1121,0.184
48483,"Wheeler County",81,0.208
48405,"San Augustine County",93,0
48081,"Coke County",39,0
48403,"Sabine County",147,0.123
48047,"Brooks County",107,0
48445,"Terry County",164,0
48237,"Jack County",116,0.188
48371,"Pecos County",214,0.07
48289,"Leon County",207,0.278
48485,"Wichita County",1488,0.16
48351,"Newton County",161,0
48053,"Burnet County",574,0.259
48051,"Burleson County",177,0.164
48057,"Calhoun County",330,0.199
48097,"Cooke County",470,0.192
48211,"Hemphill County",71,0.265
48401,"Rusk County",858,0.095
48127,"Dimmit County",156,0.246
48419,"Shelby County",413,0.102
48347,"Nacogdoches County",786,0.241
48199,"Hardin County",800,0.162
48205,"Hartley County",168,0.219
48449,"Titus County",481,0.195
48013,"Atascosa County",569,0.05
48411,"San Saba County",71,0.027
48457,"Tyler County",264,0.168
48075,"Childress County",99,0
48197,"Hardeman County",48,0
48145,"Falls County",148,0.29
48133,"Eastland County",223,0.049
48129,"Donley County",30,0.308
48011,"Armstrong County",25,0
48291,"Liberty County",1144,0.222
48035,"Bosque County",160,0.242
48407,"San Jacinto County",262,0.163
48335,"Mitchell County",93,0
48089,"Colorado County",224,0.201
48091,"Comal County",1958,0.456
48093,"Comanche County",166,0
48223,"Hopkins County",502,0.094
48293,"Limestone County",284,0.344
48119,"Delta County",55,0
48283,"La Salle County",87,0.205
48257,"Kaufman County",2026,0.22
48103,"Crane County",75,0.145
48105,"Crockett County",62,0.197
48225,"Houston County",227,0.275
48155,"Foard County",18,0
48507,"Zavala County",188,0.241
48123,"DeWitt County",344,0.175
48109,"Culberson County",32,0.287
48325,"Medina County",874,0.155
48343,"Morris County",122,0.14
48115,"Dawson County",177,0
48037,"Bowie County",1281,0.159
48229,"Hudspeth County",54,0.185
48501,"Yoakum County",146,0
48161,"Freestone County",275,0.166
48163,"Frio County",258,0.189
48287,"Lee County",211,0.203
48069,"Castro County",100,0.209
48341,"Moore County",354,0.206
48323,"Maverick County",1191,0
48493,"Wilson County",704,0.243
48095,"Concho County",33,0.121
48239,"Jackson County",276,0.126
48285,"Lavaca County",171,0.061
48255,"Karnes County",191,0.092
48149,"Fayette County",303,0.322
48153,"Floyd County",66,0.061
48131,"Duval County",167,0.144
48171,"Gillespie County",253,0.255
48243,"Jeff Davis County",23,0.432
48297,"Live Oak County",158,0.136
48173,"Glasscock County",26,0
48175,"Goliad County",100,0.171
48363,"Palo Pinto County",317,0.216
48317,"Martin County",86,0
48503,"Young County",264,0.133
48475,"Ward County",198,0.17
48065,"Carson County",99,0.141
48195,"Hansford County",99,0.241
48269,"King County",8,0
48193,"Hamilton County",106,0.261
48437,"Swisher County",113,0.052
48487,"Wilbarger County",181,0.033
48207,"Haskell County",88,0.102
48473,"Waller County",516,0.247
48117,"Deaf Smith County",319,0.019
48415,"Scurry County",231,0
48263,"Kent County",12,0.321
48315,"Marion County",84,0.023
48267,"Kimble County",44,0
48495,"Winkler County",130,0.199
48463,"Uvalde County",424,0.207
48489,"Willacy County",333,0.304
48179,"Gray County",285,0.007
48299,"Llano County",157,0.304
48165,"Gaines County",263,0
48313,"Madison County",200,0.195
48377,"Presidio County",128,0.015
48187,"Guadalupe County",1709,0.422
48319,"Mason County",43,0.351
48461,"Upton County",61,0.146
48311,"McMullen County",19,0.826
48191,"Hall County",37,0.378
48327,"Menard County",25,0
48235,"Irion County",34,0.363
48393,"Roberts County",14,0.495
48079,"Cochran County",56,0
48345,"Motley County",12,0
48159,"Franklin County",127,0.172
48017,"Bailey County",92,0
48305,"Lynn County",87,0.251
48101,"Cottle County",17,0
48357,"Ochiltree County",154,0.09
48063,"Camp County",192,0.172
48169,"Garza County",65,0.244
48379,"Rains County",137,0.19
48383,"Reagan County",59,0
48427,"Starr County",1261,0.078
48151,"Fisher County",43,0.091
48397,"Rockwall County",1255,0.5
48413,"Schleicher County",44,0.247
48023,"Baylor County",44,0
48045,"Briscoe County",24,0
48435,"Sutton County",77,0.182
48431,"Sterling County",20,0
48421,"Sherman County",37,0
48443,"Terrell County",9,0
48111,"Dallam County",15,0
48447,"Throckmorton County",27,0
48087,"Collingsworth County",39,0
48505,"Zapata County",242,0
49035,"Salt Lake County",16001,0.368
49007,"Carbon County",290,0
49005,"Cache County",1891,0.068
49049,"Utah County",10313,0.051
49011,"Davis County",5997,0.091
49053,"Washington County",2313,0.015
49057,"Weber County",3748,0.74
49001,"Beaver County",112,0.575
49003,"Box Elder County",870,0.754
49021,"Iron County",746,0.084
49045,"Tooele County",1157,0
49043,"Summit County",665,0.538
49047,"Uintah County",353,0.141
49009,"Daggett County",15,0.267
49013,"Duchesne County",363,0.872
49015,"Emery County",184,0
49017,"Garfield County",65,0
49019,"Grand County",114,0.69
49023,"Juab County",206,0.178
49025,"Kane County",85,0
49027,"Millard County",215,0
49029,"Morgan County",220,0.05
49039,"Sanpete County",418,0.366
49031,"Piute County",28,0
49033,"Rich County",26,0
49037,"San Juan County",244,0.863
49041,"Sevier County",353,0
49051,"Wasatch County",506,0.079
49055,"Wayne County",38,0
50021,"Rutland County",512,0.133
50007,"Chittenden County",1478,0.383
50023,"Washington County",561,0.173
50025,"Windham County",388,0.115
50019,"Orleans County",279,0.239
50013,"Grand Isle County",48,0.484
50003,"Bennington County",351,0.264
50011,"Franklin County",591,0.114
50005,"Caledonia County",297,0.18
50027,"Windsor County",519,0.251
50017,"Orange County",273,0.323
50009,"Essex County",53,0
50015,"Lamoille County",249,0.015
50001,"Addison County",318,0.317
51790,"Staunton city",201,0.353
51001,"Accomack County",388,0.287
51003,"Albemarle County",805,0.406
51540,"Charlottesville city",448,0.249
51510,"Alexandria city",930,0.795
51005,"Alleghany County",165,0.276
51007,"Amelia County",151,0.798
51009,"Amherst County",309,0.369
51011,"Appomattox County",157,0.184
51013,"Arlington County",1627,0.644
51015,"Augusta County",797,0.368
51017,"Bath County",39,0.41
51019,"Bedford County",743,0.652
51021,"Bland County",56,0.43
51023,"Botetourt County",424,0.433
51520,"Bristol city",178,0.288
51025,"Brunswick County",129,0.245
51027,"Buchanan County",229,0.282
51029,"Buckingham County",152,0.367
51530,"Buena Vista city",69,0.144
51031,"Campbell County",584,0.206
51033,"Caroline County",296,0.077
51035,"Carroll County",291,0.436
51036,"Charles City County",68,0
51037,"Charlotte County",123,0.3
51550,"Chesapeake city",3130,0.267
51041,"Chesterfield County",4639,0.811
51043,"Clarke County",152,0.707
51193,"Westmoreland County",153,0.274
51570,"Colonial Heights city",229,0.332
51580,"Covington city",77,0.08
51045,"Craig County",56,0.177
51047,"Culpeper County",622,0.186
51049,"Cumberland County",109,0.475
51590,"Danville city",425,0.235
51051,"Dickenson County",163,0.347
51053,"Dinwiddie County",349,0.253
51057,"Essex County",107,0.216
51059,"Fairfax County",13054,0.501
51600,"Fairfax city",538,0.57
51610,"Falls Church city",175,0.556
51061,"Fauquier County",919,0.513
51063,"Floyd County",164,0.755
51065,"Fluvanna County",285,0.28
51620,"Franklin city",75,0.236
51067,"Franklin County",529,0.163
51840,"Winchester city",820,0.188
51069,"Frederick County",482,0.215
51630,"Fredericksburg city",251,0.147
51640,"Galax city",127,0
51071,"Giles County",204,0.221
51073,"Gloucester County",450,0.19
51075,"Goochland County",202,0.59
51077,"Grayson County",132,0.229
51079,"Greene County",248,0.314
51081,"Greensville County",165,0.988
51083,"Halifax County",390,0.287
51650,"Hampton city",1511,0.298
51085,"Hanover County",1394,0.331
51660,"Harrisonburg city",409,0.44
51087,"Henrico County",3865,0.326
51089,"Henry County",571,0.083
51091,"Highland County",12,0.168
51670,"Hopewell city",291,0.184
51093,"Isle of Wight County",409,0.404
51097,"King and Queen County",56,0.498
51099,"King George County",321,0.206
51101,"King William County",245,0.398
51103,"Lancaster County",95,0.398
51105,"Lee County",240,0.362
51678,"Lexington city",227,0.333
51107,"Loudoun County",5955,0.481
51109,"Louisa County",387,0.179
51111,"Lunenburg County",104,0.374
51680,"Lynchburg city",596,0.388
51683,"Manassas city",579,0.24
51113,"Madison County",149,0.371
51685,"Manassas Park city",271,0.392
51690,"Martinsville city",150,0.053
51115,"Mathews County",100,0.348
51117,"Mecklenburg County",345,0.318
51119,"Middlesex County",96,0.547
51121,"Montgomery County",646,0.322
51125,"Nelson County",147,0.34
51127,"New Kent County",243,0.543
51700,"Newport News city",2020,0.317
51710,"Norfolk city",2064,0.265
51131,"Northampton County",119,0.301
51133,"Northumberland County",106,0.25
51720,"Norton city",51,0.315
51135,"Nottoway County",165,0.318
51137,"Orange County",408,0.169
51139,"Page County",263,0.202
51141,"Patrick County",164,0.715
51730,"Petersburg city",283,0.321
51143,"Pittsylvania County",745,0.655
51735,"Poquoson city",160,0.374
51740,"Portsmouth city",1052,0.092
51145,"Powhatan County",341,0.37
51147,"Prince Edward County",148,0.227
51149,"Prince George County",503,0.708
51153,"Prince William County",6782,0.288
51155,"Pulaski County",283,0.191
51750,"Radford city",133,0.913
51157,"Rappahannock County",69,0.306
51760,"Richmond city",1372,0.155
51159,"Richmond County",102,0.351
51770,"Roanoke city",1124,0.325
51161,"Roanoke County",923,0.423
51165,"Rockingham County",938,0.642
51167,"Russell County",321,0.917
51775,"Salem city",318,0.473
51169,"Scott County",254,0.055
51171,"Shenandoah County",488,0.134
51173,"Smyth County",332,0.185
51175,"Southampton County",195,0.305
51177,"Spotsylvania County",1866,0.249
51179,"Stafford County",2166,0
51800,"Suffolk city",987,0.479
51181,"Surry County",56,0.287
51183,"Sussex County",88,0.466
51185,"Tazewell County",507,0.233
51810,"Virginia Beach city",5259,0.378
51187,"Warren County",390,1
51191,"Washington County",583,0.316
51820,"Waynesboro city",217,0.193
51095,"James City County",576,0.431
51830,"Williamsburg city",297,0.391
51195,"Wise County",467,0.367
51197,"Wythe County",305,0.628
51199,"York County",1037,0.377
53033,"King County",19816,0.299
53019,"Ferry County",54,0.211
53015,"Cowlitz County",1247,0.258
53011,"Clark County",5966,0.229
53073,"Whatcom County",1926,0.31
53063,"Spokane County",5607,0.254
53027,"Grays Harbor County",766,0.269
53041,"Lewis County",899,0.323
53043,"Lincoln County",187,0.469
53057,"Skagit County",1023,0.088
53061,"Snohomish County",8599,0.232
53003,"Asotin County",256,0.276
53035,"Kitsap County",2688,0.287
53053,"Pierce County",9621,0.414
53039,"Klickitat County",227,0.197
53047,"Okanogan County",1068,0.213
53017,"Douglas County",537,0.32
53031,"Jefferson County",173,0.228
53009,"Clallam County",628,0.459
53007,"Chelan County",1026,0.252
53065,"Stevens County",591,0.221
53037,"Kittitas County",385,0.192
53075,"Whitman County",367,0.501
53071,"Walla Walla County",688,0.283
53029,"Island County",609,0.206
53051,"Pend Oreille County",91,0.193
53013,"Columbia County",21,0.467
53025,"Grant County",1365,0.343
53005,"Benton County",2695,0.388
53077,"Yakima County",3950,0.164
53045,"Mason County",261,0.201
53067,"Thurston County",3010,0.089
53021,"Franklin County",1368,0.49
53001,"Adams County",363,0
53055,"San Juan County",154,0.317
53049,"Pacific County",257,0.189
53023,"Garfield County",29,0.469
53059,"Skamania County",163,0.208
53069,"Wahkiakum County",31,0
54001,"Barbour County",177,0
54003,"Berkeley County",1420,0.286
54005,"Boone County",312,0
54007,"Braxton County",163,0
54009,"Brooke County",216,0
54011,"Cabell County",918,0.214
54013,"Calhoun County",83,0
54015,"Clay County",124,0
54017,"Doddridge County",85,0.024
54019,"Fayette County",476,0.069
54021,"Gilmer County",61,0
54023,"Grant County",119,0
54025,"Greenbrier County",389,0.005
54027,"Hampshire County",249,0
54029,"Hancock County",325,0.155
54031,"Hardy County",166,0
54033,"Harrison County",769,0.135
54083,"Randolph County",290,0.034
54107,"Wood County",995,0
54069,"Ohio County",383,0
54081,"Raleigh County",920,0
54039,"Kanawha County",2097,0.148
54035,"Jackson County",364,0
54037,"Jefferson County",728,0.039
54041,"Lewis County",182,0
54043,"Lincoln County",272,0
54045,"Logan County",451,0
54049,"Marion County",578,0
54051,"Marshall County",351,0.105
54053,"Mason County",302,0
54047,"McDowell County",250,0
54055,"Mercer County",698,0.148
54057,"Mineral County",320,0
54059,"Mingo County",316,0
54061,"Monongalia County",767,0.226
54063,"Monroe County",138,0
54065,"Morgan County",174,0.178
54067,"Nicholas County",257,0
54071,"Pendleton County",68,0
54073,"Pleasants County",86,0
54075,"Pocahontas County",83,0.31
54077,"Preston County",272,0
54079,"Putnam County",732,0.237
54085,"Ritchie County",114,0.246
54087,"Roane County",167,0
54089,"Summers County",103,0
54091,"Taylor County",167,0.24
54093,"Tucker County",64,0
54095,"Tyler County",105,0
54097,"Upshur County",305,0.043
54099,"Wayne County",568,0
54101,"Webster County",104,0
54103,"Wetzel County",215,0
54105,"Wirt County",87,0.182
54109,"Wyoming County",290,0
55133,"Waukesha County",4603,0.433
55121,"Trempealeau County",397,0.306
55043,"Grant County",493,0.32
55019,"Clark County",332,0.27
55069,"Lincoln County",368,0.078
55079,"Milwaukee County",9160,0.123
55101,"Racine County",2031,0.256
55059,"Kenosha County",2027,0.34
55115,"Shawano County",385,0.08
55003,"Ashland County",262,0.166
55001,"Adams County",116,0.138
55005,"Barron County",476,0.206
55045,"Green County",418,0.32
55061,"Kewaunee County",267,0.154
55011,"Buffalo County",161,0.013
55053,"Jackson County",229,0.267
55097,"Portage County",667,0.102
55035,"Eau Claire County",994,0.145
55095,"Polk County",526,0.171
55067,"Langlade County",218,0.109
55087,"Outagamie County",2233,0.221
55015,"Calumet County",610,0.162
55065,"Lafayette County",199,0.209
55009,"Brown County",3178,0.186
55073,"Marathon County",1362,0.151
55141,"Wood County",848,0.191
55109,"St. Croix County",997,0.221
55063,"La Crosse County",1071,0.169
55111,"Sauk County",788,0.204
55049,"Iowa County",245,0.277
55007,"Bayfield County",112,0.295
55027,"Dodge County",764,0.424
55025,"Dane County",5160,0.32
55105,"Rock County",1934,0.074
55047,"Green Lake County",215,0.176
55129,"Washburn County",185,0.234
55017,"Chippewa County",595,0.159
55125,"Vilas County",231,0.202
55033,"Dunn County",431,0.177
55107,"Rusk County",143,0.186
55021,"Columbia County",776,0.126
55039,"Fond du Lac County",946,0.408
55081,"Monroe County",470,0.151
55117,"Sheboygan County",1389,0.141
55089,"Ozaukee County",931,0.316
55135,"Waupaca County",673,0.159
55075,"Marinette County",407,0.146
55041,"Forest County",102,0
55123,"Vernon County",263,0.183
55127,"Walworth County",1167,0.255
55091,"Pepin County",68,0.175
55093,"Pierce County",551,0.228
55057,"Juneau County",227,0.038
55131,"Washington County",1435,0.198
55037,"Florence County",33,0.376
55055,"Jefferson County",896,0.221
55029,"Door County",267,0.256
55083,"Oconto County",295,0.107
55119,"Taylor County",248,0.253
55013,"Burnett County",214,0.146
55113,"Sawyer County",159,0.331
55051,"Iron County",60,0.215
55103,"Richland County",135,0.349
55071,"Manitowoc County",719,0.156
55031,"Douglas County",408,0.113
55139,"Winnebago County",1671,0.208
55078,"Menominee County",44,0.252
55085,"Oneida County",244,0.168
55077,"Marquette County",122,0.244
55099,"Price County",96,0.224
55137,"Waushara County",211,0.16
55023,"Crawford County",114,0.174
56001,"Albany County",286,0.292
56013,"Fremont County",499,0.142
56007,"Carbon County",169,0.15
56003,"Big Horn County",191,0.262
56035,"Sublette County",121,0.628
56005,"Campbell County",632,0
56021,"Laramie County",1085,0.23
56029,"Park County",309,0.282
56009,"Converse County",186,0.235
56011,"Crook County",50,0.335
56041,"Uinta County",289,0.201
56015,"Goshen County",139,0.364
56031,"Platte County",100,0.256
56017,"Hot Springs County",68,0.407
56019,"Johnson County",97,0.036
56023,"Lincoln County",250,0.177
56027,"Niobrara County",77,0
56025,"Natrona County",949,0.216
56045,"Weston County",70,0.462
56037,"Sweetwater County",643,0.113
56033,"Sheridan County",297,0.191
56043,"Washakie County",115,0
56039,"Teton County",194,0.294
